dataset,n_qubits,n_layers,seed,gate_train_loss,gate_acc_train,gate_acc_test,gate_lr,pulsed_train_loss,pulsed_acc_train,pulsed_acc_test,pulsed_lr,mixed_train_loss,mixed_acc_train,mixed_acc_test,mixed_lr
helix,1,6,4,0.1557500649556837,0.792,0.732,0.05,0.2102917534675156,0.66,0.664,0.0002914623140551,0.2000321167819545,0.708,0.62,0.0001234980807397
helix,1,5,1,0.1767489288315271,0.754,0.744,0.05,0.20958219532538,0.656,0.66,0.0005187966837418,0.2089814610910531,0.716,0.668,0.0001449726151415
shell,2,3,1,0.1897279756551318,0.7,0.64,0.05,0.1087498563451675,0.88,0.876,0.0004433730084361,0.194882950646888,0.704,0.664,0.0005345426648411
shell,2,3,2,0.1549874816445383,0.772,0.656,0.05,0.1189027036139397,0.876,0.864,0.0009297342462438,0.1652430604339235,0.756,0.708,0.0004281483575449
shell,2,3,3,0.1618845528190888,0.778,0.644,0.05,0.1177700388882216,0.89,0.824,0.0001307756915872,0.1731880765993983,0.77,0.648,0.0003608952789575
shell,2,4,1,0.1707379540931729,0.756,0.748,0.05,0.114580475556559,0.894,0.836,0.0001043725206911,0.1937199074892545,0.712,0.676,0.0002454154825001
shell,2,4,0,0.1693784107230003,0.764,0.664,0.05,0.1028017986070889,0.91,0.9,0.0005015223925514,0.1804137293945182,0.744,0.612,0.0002548666012436
shell,2,3,0,0.1667715035229388,0.74,0.7,0.05,0.0937527499754926,0.916,0.856,0.0003318583877124,0.1912242162019894,0.714,0.62,0.0012095835790755
shell,2,3,4,0.1760956208380855,0.744,0.696,0.05,0.1192271027113886,0.86,0.8,0.0002842497189773,0.2006559751297343,0.692,0.632,0.000980564116149
shell,2,1,0,0.2187034511064365,0.654,0.636,0.05,0.1683393372426238,0.764,0.796,0.0017986893304027,0.2316370051574911,0.616,0.612,0.0044804093955159
shell,2,1,1,0.2110526402213683,0.668,0.584,0.05,0.1597970707444902,0.784,0.772,0.0004718024884128,0.2200973519270778,0.662,0.592,0.0031242330407455
shell,2,2,3,0.1810349023554057,0.738,0.656,0.05,0.1263133615586914,0.856,0.832,0.0004851362743972,0.1909986457140516,0.718,0.652,0.0002337812078671
shell,2,2,2,0.1780446031180419,0.76,0.656,0.05,0.1290993067223126,0.86,0.848,0.0002734396027971,0.1895267551702651,0.712,0.62,0.0004496166595731
shell,2,2,1,0.196739613059777,0.704,0.608,0.05,0.1467517686096894,0.8,0.724,0.0019589616526931,0.2091273161628387,0.67,0.64,0.0007563390699301
shell,2,2,0,0.1841494370287274,0.698,0.56,0.05,0.1274067831995071,0.858,0.824,0.0010314882251081,0.1877448979350593,0.728,0.696,0.0006406926727285
shell,2,1,4,0.210350439551224,0.678,0.704,0.05,0.1584896792117888,0.792,0.68,0.005865308518652,0.2120797362034599,0.676,0.68,0.0014758259476463
shell,2,1,3,0.2019052113441112,0.662,0.592,0.05,0.1566796390684745,0.77,0.748,0.0002102998004414,0.2118463046091773,0.69,0.64,0.0004417903501854
shell,2,1,2,0.2010844082812675,0.704,0.648,0.05,0.1610511397199215,0.774,0.728,0.0171364378482739,0.2113615626517789,0.68,0.656,0.0002263368246743
shell,2,4,2,0.1524374846228635,0.802,0.72,0.05,0.1059540236968629,0.906,0.864,0.0001949350738636,0.1717913471549529,0.736,0.692,0.0001794636365943
shell,2,2,4,0.195941592528373,0.72,0.7,0.05,0.1239022483566907,0.86,0.776,0.0012942330587984,0.1947232623157,0.71,0.708,0.0002508693196017
shell,2,4,3,0.1590566101939147,0.774,0.668,0.05,0.1095680561917909,0.876,0.828,0.0004436923124893,0.1700161846398485,0.73,0.612,0.0002774258195264
shell,2,6,3,0.14879167322427,0.778,0.692,0.05,0.1087556522468605,0.908,0.864,0.0001149863685093,0.1760175084986843,0.736,0.592,7.515620829348696e-05
shell,2,5,0,0.158914203766001,0.786,0.632,0.05,0.0990787766028005,0.902,0.884,0.0004132979853774,0.1836894724969173,0.704,0.596,0.0003167258399091
shell,2,8,2,0.1622504580842574,0.784,0.644,0.05,0.098325433504838,0.874,0.864,0.000502345424717,0.1545742914041694,0.794,0.62,0.0002559282681108
shell,2,8,1,0.1554658302731641,0.772,0.632,0.05,0.0859547752552392,0.924,0.872,0.0004414347188793,0.1680916555030003,0.748,0.648,0.0001553958303977
shell,2,8,0,0.1447651518899096,0.806,0.64,0.05,0.0872516014564969,0.92,0.888,0.0003928507214146,0.1690686226385655,0.762,0.62,0.0001035242067112
shell,2,7,4,0.1550892706737635,0.782,0.624,0.05,0.084617011435928,0.94,0.82,0.0003027008428206,0.184968413227239,0.736,0.612,0.000168068395176
shell,2,7,3,0.1448760323544561,0.812,0.676,0.05,0.1033928654910016,0.91,0.828,0.0005109493327239,0.1683595513719732,0.768,0.636,0.0003123261045034
shell,2,7,2,0.1544558469130222,0.792,0.656,0.05,0.1068186896992008,0.9,0.836,0.0002431705789648,0.164788696837283,0.764,0.652,0.0002529505528704
shell,2,7,1,0.1531552166728989,0.784,0.692,0.05,0.1005015821521362,0.896,0.848,0.0004453533694292,0.1914461530555343,0.69,0.604,0.0001716434790034
shell,2,4,4,0.1613386143327893,0.768,0.652,0.05,0.0836687978139793,0.922,0.812,0.0004121268886799,0.1962595376590586,0.692,0.652,0.0002671786338411
shell,2,7,0,0.1608087121929871,0.752,0.72,0.05,0.1002577356435026,0.894,0.868,0.0004097976942373,0.1684598102140249,0.756,0.632,0.0003707170395656
shell,2,6,2,0.1382183368129143,0.818,0.66,0.05,0.1095175361361272,0.86,0.848,0.0007000203510327,0.1614362457803286,0.79,0.696,0.0002539570035921
shell,2,6,1,0.1598679280587022,0.772,0.676,0.05,0.1028665088811401,0.908,0.868,0.0001196877679777,0.1837875540587343,0.744,0.66,0.0001699126572317
shell,2,6,0,0.1557445716892208,0.786,0.632,0.05,0.1068724610634488,0.874,0.856,0.0003781183884842,0.1780676552560337,0.736,0.632,0.000186201608142
shell,2,5,4,0.1693197787034835,0.76,0.68,0.05,0.0844300333723002,0.932,0.824,0.0003768469950405,0.1744595965267336,0.748,0.712,0.0002039466736859
shell,2,5,3,0.1514753329136631,0.786,0.652,0.05,0.1019434816211946,0.886,0.804,0.0002514832305509,0.163571593888229,0.782,0.644,0.000633524094255
shell,2,5,2,0.1511295453176716,0.78,0.684,0.05,0.112527127841329,0.872,0.86,0.0004646177206113,0.1662693196415872,0.76,0.664,0.0001982014230535
shell,2,5,1,0.1616486378171074,0.762,0.7,0.05,0.1018388357478772,0.908,0.828,0.0003121824240933,0.1804230542062773,0.75,0.684,0.0003722310732648
shell,2,6,4,0.1722430587803189,0.766,0.624,0.05,0.0913595324320773,0.914,0.812,0.0006551462762835,0.1787838007788468,0.742,0.632,0.0002436278442605
shell,1,8,4,0.186659986945315,0.738,0.6,0.05,0.096495194147651,0.902,0.84,0.0013819363115682,0.2086036817433708,0.686,0.616,0.0006308263310209
shell,1,1,0,0.2674185718502337,0.604,0.58,0.05,0.2818592519695504,0.54,0.548,0.0039776327076046,0.2664105652294284,0.614,0.576,5.181524938222635e-05
shell,1,8,2,0.1743214044807854,0.752,0.68,0.05,0.1403008200302688,0.786,0.796,0.0001118852523388,0.1868144747775962,0.728,0.644,0.0010000980152453
shell,1,4,0,0.1951721227702349,0.714,0.676,0.05,0.1421365519716484,0.786,0.756,0.0020391622854056,0.205940002582916,0.69,0.66,0.0020558810201786
shell,1,3,4,0.2234627320618538,0.668,0.668,0.05,0.1622456351551256,0.8,0.728,0.0001625638435341,0.2309417189751651,0.682,0.684,0.001324289011318
shell,1,3,3,0.1970881070094486,0.72,0.608,0.05,0.1537433240901857,0.802,0.792,0.00072984694964,0.2018426898113597,0.696,0.696,0.0006613292388077
shell,1,3,2,0.1892363955018644,0.728,0.636,0.05,0.1448627120616715,0.806,0.76,0.0012496574087788,0.2064548217921214,0.686,0.636,0.0007965286056521
shell,1,3,1,0.220168980850507,0.682,0.68,0.05,0.1369464554309787,0.814,0.744,0.0048969731126517,0.2176957552081784,0.672,0.628,0.0003955882428678
shell,1,3,0,0.1940317402333047,0.712,0.664,0.05,0.1389285281392332,0.786,0.816,0.0003317553409051,0.2086556209179747,0.68,0.632,0.0018841568424027
shell,1,2,4,0.2786801731099156,0.57,0.616,0.05,0.1524831037333677,0.786,0.788,0.0056508488416487,0.2454683974618503,0.626,0.596,0.0003896622152591
shell,1,4,1,0.2062072835539155,0.696,0.644,0.05,0.1320212125169768,0.834,0.808,0.0002899789081003,0.2309438689551539,0.65,0.576,0.0001879228751126
shell,1,2,3,0.2282248801118666,0.644,0.572,0.05,0.14940656484146,0.824,0.796,0.0043935075705367,0.2399375987033505,0.632,0.536,0.0013890334074836
shell,1,2,1,0.2409671876523839,0.622,0.548,0.05,0.1589412497126223,0.782,0.748,0.0100778589166125,0.2572040366471942,0.588,0.58,0.0036531393505887
shell,1,2,0,0.2422447818704182,0.626,0.616,0.05,0.1713501473958452,0.782,0.792,0.0029144309636768,0.2462712148617968,0.622,0.588,0.0005667890284874
shell,1,1,4,0.2426323807888853,0.654,0.684,0.05,0.2947001551286468,0.558,0.464,0.0308704351034994,0.2436803288757887,0.66,0.672,0.0034672992897819
shell,1,1,3,0.2446468922515915,0.656,0.628,0.05,0.2888828354411989,0.53,0.532,0.0025368674092938,0.2445020125927384,0.662,0.624,5.113500472035322e-05
shell,1,1,2,0.2555956303350581,0.64,0.612,0.05,0.2869341680307873,0.486,0.528,0.0146136987767243,0.2556288020195353,0.64,0.612,0.0048894226938778
shell,1,1,1,0.2529717685363161,0.646,0.564,0.05,0.2974074207456334,0.48,0.516,5.041874427793579e-05,0.249827344444196,0.632,0.572,0.0410651069257124
shell,2,8,3,0.1468404668523656,0.778,0.628,0.05,0.0932892454925848,0.906,0.828,0.0004829374118916,0.1540398391348591,0.776,0.608,0.0002507060593864
shell,1,2,2,0.2211948108591219,0.668,0.596,0.05,0.1536026737390593,0.796,0.764,0.0016421483337908,0.2223761822606669,0.664,0.592,0.0005491685325486
shell,1,4,2,0.1827091542371965,0.712,0.604,0.05,0.1247279801995601,0.842,0.856,0.0001447958993169,0.1986906013459316,0.728,0.68,0.0004940639254401
shell,1,4,3,0.2119975538663947,0.694,0.62,0.05,0.128384225454238,0.846,0.812,0.0004185448113557,0.2178652205761486,0.696,0.604,0.0010930486605313
shell,1,4,4,0.2056745560899438,0.698,0.7,0.05,0.1360735448241756,0.796,0.76,0.0012397915093421,0.2108635909220817,0.682,0.672,0.0005469737178386
shell,1,8,1,0.1907381460578045,0.702,0.692,0.05,0.1334453151046498,0.848,0.748,0.0001928051324848,0.2039137352085687,0.696,0.676,0.0006455522290879
shell,1,8,0,0.1822023866409013,0.728,0.64,0.05,0.1163341816739146,0.862,0.812,0.0008665061693558,0.1900276875587171,0.708,0.664,0.0003437957625238
shell,1,7,4,0.1978667453744744,0.696,0.636,0.05,0.1249689854104923,0.816,0.764,0.0003736148963778,0.2038666421066504,0.688,0.668,0.0005114296840904
shell,1,7,3,0.1664440734801624,0.748,0.668,0.05,0.1408262586377947,0.834,0.772,0.0002528396187791,0.1952980125878808,0.708,0.604,0.0002709116544422
shell,1,7,2,0.1735084264629804,0.744,0.66,0.05,0.1320883755693709,0.83,0.776,0.0006862920682385,0.2011709162135033,0.7,0.596,0.0006702354028207
shell,1,7,1,0.1943907988145778,0.722,0.668,0.05,0.1339811695776078,0.814,0.724,0.0001883649136152,0.2255071785566386,0.66,0.688,0.0009530344949985
shell,1,7,0,0.1748262586159947,0.754,0.636,0.05,0.13870946935733,0.812,0.784,0.0005144523603633,0.1891846101325837,0.706,0.644,0.0005299008560221
shell,1,6,4,0.2265630054270062,0.662,0.644,0.05,0.1456815613101313,0.77,0.728,0.0014431724525222,0.216068503251263,0.688,0.688,0.0003974150952602
shell,1,6,3,0.1803075170444567,0.74,0.66,0.05,0.1358014084517023,0.802,0.776,0.0002675037191239,0.20418035943,0.686,0.64,0.0005072521822928
shell,1,6,2,0.1779744575148274,0.744,0.68,0.05,0.1408328656804927,0.81,0.848,0.0009807165378487,0.1875077823314215,0.732,0.676,0.0006159736491653
shell,1,6,1,0.1941351271506209,0.708,0.596,0.05,0.1115536883070546,0.892,0.844,0.0008181500541053,0.2194513491292951,0.69,0.668,0.0003195946024007
shell,1,6,0,0.1842138864816092,0.722,0.68,0.05,0.1175275030021148,0.868,0.828,0.0004416914964689,0.2165235473475243,0.674,0.568,0.0008225235053358
shell,1,5,4,0.2082093241035311,0.702,0.632,0.05,0.1511865744046244,0.778,0.68,0.0015287998115577,0.212220672336804,0.688,0.664,0.0005422513345632
shell,1,5,3,0.192742429426731,0.734,0.632,0.05,0.1422001238916462,0.786,0.728,0.0005498339603927,0.1965865970359421,0.71,0.684,0.0008266315685566
shell,1,5,2,0.1959415838881494,0.72,0.712,0.05,0.1615880576659703,0.75,0.744,0.0013406679461075,0.1986391741562019,0.702,0.696,0.0004644955663251
shell,1,5,1,0.1998521367591136,0.694,0.604,0.05,0.1528444281051073,0.766,0.724,0.0003473674734522,0.2068663852439285,0.702,0.668,0.0004137960634289
shell,1,5,0,0.2044624581637887,0.704,0.616,0.05,0.1136895777184378,0.862,0.88,0.0006743396479703,0.2119805887339203,0.68,0.58,0.0001470853501826
shell,1,8,3,0.1853174144299497,0.738,0.604,0.05,0.1207392379355611,0.848,0.788,0.0006371947588951,0.1760071275053404,0.756,0.676,6.803503115150398e-05
shell,2,8,4,0.1599860390218124,0.774,0.668,0.05,0.0919612823012971,0.92,0.804,0.0002370749401207,0.17885706617124,0.732,0.604,0.0002644322287946
sinus3d,1,1,1,0.2949860758264793,0.536,0.476,0.05,0.270841353044137,0.554,0.572,0.0155816450174851,0.294996166686014,0.55,0.464,0.0090356028128613
sinus3d,2,8,3,0.2191537136408853,0.664,0.484,0.05,0.1690370020461314,0.746,0.72,0.0001459529696013,0.2109327200163729,0.686,0.488,0.0001320931870333
sinus3d,1,5,2,0.2740172532569759,0.536,0.508,0.05,0.2083078086559004,0.694,0.664,0.0010839334834821,0.2744383800286943,0.554,0.496,6.118234561999252e-05
sinus3d,1,5,3,0.2542799760258546,0.602,0.456,0.05,0.2152588117422709,0.68,0.648,0.0011681221383848,0.2706470969762629,0.592,0.492,0.0001911331528021
sinus3d,1,5,4,0.2921237777505735,0.512,0.492,0.05,0.2144366256601202,0.698,0.652,0.0001076769349667,0.2729972739830843,0.574,0.58,0.0001766067638897
sinus3d,1,6,0,0.2565879542681102,0.6,0.564,0.05,0.1908764402488532,0.748,0.62,0.0005004675104927,0.2716565011490993,0.554,0.472,0.0001858148820287
sinus3d,1,6,1,0.2575205049201158,0.612,0.512,0.05,0.1953652918842313,0.708,0.628,0.0001770745553744,0.2581257549907135,0.598,0.576,5.393827485196853e-05
sinus3d,1,6,2,0.2538557857284171,0.582,0.516,0.05,0.2073642458411973,0.704,0.648,0.0014692149814419,0.2688980951819779,0.606,0.536,0.0008379387818348
sinus3d,1,6,3,0.234386942618944,0.612,0.488,0.05,0.2067836880410295,0.662,0.688,0.0013281728743201,0.254041374469021,0.62,0.508,0.0004628793627163
sinus3d,1,5,1,0.2676917415858088,0.556,0.552,0.05,0.2088006558585049,0.7,0.676,0.0002583405047436,0.2689164694111378,0.556,0.556,0.0002952456386803
sinus3d,1,6,4,0.2594841915386004,0.598,0.492,0.05,0.219647825887052,0.646,0.68,0.0002039688860796,0.2604073047438412,0.582,0.516,0.0002773589552281
sinus3d,1,7,1,0.2625638969100937,0.596,0.504,0.05,0.1889938934497048,0.742,0.6,0.0002043461267812,0.2574214607604257,0.606,0.576,0.0006526746386329
sinus3d,1,7,2,0.2528578270898841,0.604,0.452,0.05,0.2001307785884416,0.696,0.616,0.0011486771608857,0.2676480046124537,0.58,0.484,6.228156742119741e-05
sinus3d,1,7,3,0.2388175140700945,0.616,0.528,0.05,0.2169991517512985,0.676,0.688,0.0005084954765598,0.2631138948894483,0.588,0.528,0.0003623020114292
sinus3d,1,7,4,0.2507181689507674,0.612,0.524,0.05,0.2141666743274036,0.644,0.644,0.0001497321427264,0.2588611528711824,0.606,0.488,0.0001960535961092
sinus3d,1,8,0,0.2442043112731123,0.638,0.54,0.05,0.1865436737321463,0.726,0.592,0.0002546071318474,0.2536629632973119,0.612,0.508,5.2199585746215806e-05
sinus3d,1,8,1,0.2463086238235977,0.628,0.536,0.05,0.1772806399885156,0.73,0.656,0.0002536714575568,0.245613457523536,0.636,0.54,0.0003392472010608
sinus3d,1,8,2,0.2633877133256085,0.562,0.5,0.05,0.1979337257369811,0.69,0.644,0.000434749793049,0.2595894904412885,0.6,0.508,0.0001101957952208
sinus3d,1,7,0,0.2584427335976148,0.604,0.528,0.05,0.1888846733186027,0.704,0.68,0.0003019688967174,0.2617435264896364,0.612,0.472,0.0002097328542933
sinus3d,1,8,3,0.2398736294345761,0.622,0.484,0.05,0.2042929771669751,0.714,0.616,0.0001194207832139,0.2527315269603017,0.618,0.5,0.0001827190210373
sinus3d,1,5,0,0.2577908898306112,0.61,0.564,0.05,0.2101944611988942,0.688,0.652,0.0001975811086735,0.2706278416290141,0.574,0.528,0.0002647746147167
sinus3d,1,4,3,0.2612125682288858,0.548,0.568,0.05,0.2096300042299402,0.694,0.688,0.0010689195120931,0.2636641679258103,0.59,0.48,0.0003735680523108
sinus3d,1,1,2,0.2936465772676365,0.532,0.46,0.05,0.2844885763190147,0.54,0.524,0.0379070074266882,0.2929014806815079,0.528,0.472,0.0023434340220987
sinus3d,1,1,3,0.3057124487540761,0.5,0.548,0.05,0.2718074877252813,0.574,0.604,0.0300355604250405,0.3060659890353336,0.5,0.536,0.0001656964596697
sinus3d,1,1,4,0.3075706542907823,0.528,0.54,0.05,0.2595218831457436,0.58,0.524,0.020519078128243,0.3074687308051595,0.54,0.504,0.0023567475580393
sinus3d,1,2,0,0.2740369923466986,0.596,0.508,0.05,0.2460909945220321,0.588,0.596,0.0010696753244003,0.2836540523599548,0.578,0.512,0.0028197029622189
sinus3d,1,2,1,0.2882803886247756,0.558,0.528,0.05,0.2184329560648553,0.658,0.624,0.0029332923451512,0.2868608736668458,0.532,0.54,0.0021862141190574
sinus3d,1,2,2,0.2765883874122395,0.538,0.528,0.05,0.2305800280971877,0.648,0.636,0.000216422701833,0.2780371344511863,0.554,0.524,0.0259563127641638
sinus3d,1,2,3,0.2762070805255163,0.544,0.476,0.05,0.2404433120491388,0.624,0.584,7.237082820257022e-05,0.2769258487241612,0.56,0.488,0.000589070796668
sinus3d,1,4,4,0.2652467896094633,0.562,0.504,0.05,0.2159568389382505,0.652,0.616,0.0011044652698747,0.265485251032896,0.564,0.584,0.0004700248279643
sinus3d,1,2,4,0.2656376614084311,0.578,0.508,0.05,0.2339419412790629,0.618,0.612,0.0019315647004307,0.2987742137011244,0.522,0.576,6.55252011643713e-05
sinus3d,1,3,1,0.2756814888239012,0.568,0.508,0.05,0.1992116020250623,0.702,0.644,0.0016424177489593,0.2870469766366924,0.56,0.52,0.0006890711341471
sinus3d,1,3,2,0.2702400530673315,0.578,0.568,0.05,0.229726952520459,0.628,0.592,0.0004903460791369,0.2630298514535212,0.598,0.46,0.0006649661353705
sinus3d,1,3,3,0.2638986255112073,0.616,0.536,0.05,0.2112530623556651,0.676,0.684,0.0021336931069841,0.2745288859906834,0.572,0.58,0.0004470572951226
sinus3d,1,3,4,0.2816773445426769,0.564,0.556,0.05,0.2280469662290172,0.608,0.536,0.0007878245313133,0.2944020033219517,0.546,0.508,0.0002287153090538
sinus3d,1,4,0,0.2671179166729862,0.578,0.476,0.05,0.2107232272127638,0.69,0.644,0.0004498156726704,0.2572861925043097,0.584,0.596,0.0009540770998373
sinus3d,1,4,1,0.2647310276433786,0.556,0.516,0.05,0.209156839374321,0.682,0.692,0.0011589144152587,0.2624161747401358,0.562,0.548,0.0006808233891504
sinus3d,1,4,2,0.2707337852776778,0.578,0.504,0.05,0.1890598403793352,0.706,0.668,0.0002101844242713,0.2775828079237317,0.566,0.548,0.0011657536946176
sinus3d,1,3,0,0.2733008415833597,0.55,0.544,0.05,0.2374821060238695,0.618,0.6,0.0002278236406551,0.2751263843068187,0.566,0.56,0.0002844812606466
sinus3d,1,1,0,0.2844150020516763,0.552,0.576,0.05,0.2690922840359238,0.562,0.568,0.0219027854775598,0.2840821104867282,0.554,0.568,0.0109372805869753
sinus3d,1,8,4,0.2588997931394374,0.588,0.528,0.05,0.204399514258213,0.682,0.628,0.0006234630020945,0.2666811755260965,0.548,0.5,0.0001049996709284
sinus3d,2,1,1,0.2417826345154237,0.6,0.536,0.05,0.2182699879227384,0.678,0.696,0.0018679263595515,0.2453307638326985,0.568,0.512,0.0021294522739985
sinus3d,2,5,2,0.233482366394313,0.656,0.496,0.05,0.1751781964334488,0.74,0.692,0.0003946250719614,0.2281857452128229,0.67,0.472,0.0002688300935992
sinus3d,2,5,3,0.2022087613960908,0.698,0.476,0.05,0.1758535380284351,0.76,0.704,0.000386380113598,0.2145186806072523,0.66,0.484,0.0001796357359318
sinus3d,2,5,4,0.2214568575944025,0.656,0.54,0.05,0.1847962571534679,0.704,0.704,0.0001862859446327,0.2262667521372554,0.644,0.516,0.0002500173118263
sinus3d,2,6,0,0.2243226960847093,0.654,0.576,0.05,0.1737840927262983,0.756,0.68,0.0001334644930006,0.2343508091835245,0.606,0.504,0.0002399338340969
sinus3d,2,6,1,0.2123245224377111,0.666,0.528,0.05,0.1678556999486645,0.746,0.704,0.0003046595612104,0.2353591449490465,0.594,0.528,0.0001664559966238
sinus3d,2,6,2,0.2141229546398208,0.682,0.516,0.05,0.1764907439271029,0.73,0.672,0.0002411999717516,0.2326177034083035,0.616,0.52,0.0001104327573788
sinus3d,2,6,3,0.2149819846219472,0.654,0.484,0.05,0.1742827743071502,0.748,0.696,0.000222218025607,0.2214810683747662,0.666,0.552,0.0003165449981214
sinus3d,2,5,1,0.2221485449086218,0.646,0.512,0.05,0.1574023569144655,0.786,0.72,0.0006013374633307,0.2396058809947135,0.606,0.504,0.000156737656789
sinus3d,2,6,4,0.2052653474068912,0.672,0.564,0.05,0.1588769033934268,0.768,0.744,0.0002945615059686,0.2210177360106449,0.658,0.496,0.0001852278921849
sinus3d,2,7,1,0.2135318212985145,0.682,0.508,0.05,0.1630993176862394,0.762,0.652,0.0002837639834543,0.2259619723833951,0.642,0.548,0.0003445876599177
sinus3d,2,7,2,0.2027555481486703,0.684,0.5,0.05,0.1523287808093837,0.778,0.692,0.0004609068724911,0.224347338475958,0.628,0.488,0.0001955875082624
sinus3d,2,7,3,0.2020238080961988,0.676,0.54,0.05,0.167638418778561,0.778,0.728,0.0001931212251953,0.2153715304747265,0.652,0.532,0.0003391395199231
sinus3d,2,7,4,0.2178781051342296,0.648,0.528,0.05,0.1745954215769896,0.754,0.72,0.0001300916820556,0.2178943526977936,0.656,0.528,0.0001405596014233
sinus3d,2,8,0,0.2053060509841395,0.682,0.54,0.05,0.1614679878563863,0.774,0.692,0.0003307003427808,0.2101308915622673,0.68,0.484,0.0002506067948203
sinus3d,2,8,1,0.2088000868490157,0.664,0.516,0.05,0.1538958795444457,0.768,0.724,0.0002057199089564,0.2217242035605303,0.664,0.476,8.485093468390033e-05
sinus3d,2,8,2,0.2194531860700171,0.656,0.468,0.05,0.1639078394794352,0.766,0.748,0.0001277129947333,0.2126359436922077,0.662,0.48,8.770357808115048e-05
sinus3d,2,7,0,0.2142081708843315,0.664,0.496,0.05,0.1622118964498644,0.784,0.716,9.237141128337472e-05,0.2221528905979259,0.654,0.452,0.0001975686691896
sinus3d,2,1,0,0.242721682701181,0.576,0.548,0.05,0.218244490215581,0.644,0.596,0.0015032076172613,0.2509329706503127,0.578,0.548,0.001129260907326
sinus3d,2,5,0,0.2123919999112314,0.65,0.532,0.05,0.1820260458745045,0.738,0.652,0.0002045077362692,0.2234898732025921,0.67,0.544,0.0003289580054523
sinus3d,2,4,3,0.2282915646987904,0.616,0.504,0.05,0.1776481954183303,0.746,0.712,0.0004165012573167,0.228781485137597,0.632,0.524,0.0002721594611047
sinus3d,2,1,2,0.2446895612234897,0.56,0.512,0.05,0.2163272683112886,0.662,0.652,0.0033928499267648,0.2450134383118637,0.544,0.52,0.0031837817649818
sinus3d,2,1,3,0.2424677548405752,0.568,0.572,0.05,0.223366334408695,0.62,0.624,0.0005344048951775,0.2553465719343274,0.548,0.536,0.009649146191558
sinus3d,2,1,4,0.2414751080136753,0.586,0.556,0.05,0.2273474814100872,0.6,0.616,0.0481504746463001,0.2673227165285106,0.56,0.528,0.0011784139282166
sinus3d,2,2,0,0.2331881328900263,0.616,0.556,0.05,0.1980966394916897,0.688,0.676,0.0005875427260978,0.2433613550012081,0.592,0.56,0.0008157447107315
sinus3d,2,2,1,0.242324035047198,0.606,0.536,0.05,0.2002613209491235,0.696,0.696,0.0012635038757417,0.2651712027046552,0.566,0.524,0.0009924620561327
sinus3d,2,2,2,0.2462767681832456,0.572,0.572,0.05,0.1971782696939805,0.69,0.72,0.0008952657228953,0.2543329850090535,0.548,0.564,9.15870738884517e-05
sinus3d,2,2,3,0.2427791449479809,0.586,0.468,0.05,0.1965553215798065,0.706,0.668,0.0005369512193893,0.2324223837196126,0.6,0.572,0.0003804431844
sinus3d,2,4,4,0.2329326872539358,0.62,0.504,0.05,0.1952393941230289,0.73,0.62,8.267433540980728e-05,0.2451591977066258,0.578,0.552,0.0005265250955716
sinus3d,2,2,4,0.2317431691976505,0.626,0.512,0.05,0.2131798609991013,0.622,0.64,0.0004665836393847,0.2594966818490118,0.536,0.504,0.0001151228363376
sinus3d,2,3,1,0.2318505593670485,0.626,0.528,0.05,0.1785766357793932,0.714,0.672,0.0006293435673141,0.2422823537294006,0.578,0.58,0.0002977374520511
sinus3d,2,3,2,0.2259694161576222,0.626,0.452,0.05,0.1842812431125613,0.742,0.728,0.00031395373372,0.2345424012370738,0.61,0.492,0.0001806376817072
sinus3d,2,3,3,0.227475313536884,0.616,0.512,0.05,0.1812585565976963,0.738,0.708,0.0002466720631911,0.2390588039382616,0.598,0.44,0.0006168158552783
sinus3d,2,3,4,0.2363588236193323,0.616,0.52,0.05,0.2071921395012,0.682,0.668,0.0006506586591354,0.2500907269284633,0.584,0.52,0.0001955372600332
sinus3d,2,4,0,0.2210881521003538,0.644,0.516,0.05,0.1785290770355915,0.754,0.676,0.0001356972465081,0.2347789515417115,0.626,0.548,0.0006531348341005
sinus3d,2,4,1,0.2306218157722546,0.632,0.516,0.05,0.165793786281549,0.756,0.684,0.0003318824698005,0.2415476447468202,0.612,0.58,0.0002483854106868
sinus3d,2,4,2,0.2153365750800905,0.634,0.496,0.05,0.1796519210163181,0.73,0.736,0.0003142829464863,0.2346124089452508,0.62,0.544,0.0001767440197168
sinus3d,2,3,0,0.2316880374439314,0.604,0.524,0.05,0.1879777095130473,0.726,0.664,0.0003975470264832,0.2402440896160098,0.598,0.532,0.0002541854344028
sinus3d,2,8,4,0.207818683240217,0.67,0.488,0.05,0.1775237174021062,0.74,0.732,6.828672288358545e-05,0.2178978091038484,0.654,0.548,0.0002121802527427
