dataset,n_qubits,n_layers,gate_train_loss_mean,gate_train_loss_std,gate_train_loss_min,gate_train_loss_max,gate_acc_train_mean,gate_acc_train_std,gate_acc_train_min,gate_acc_train_max,gate_acc_test_mean,gate_acc_test_std,gate_acc_test_min,gate_acc_test_max,gate_lr_mean,gate_lr_std,gate_lr_min,gate_lr_max,pulsed_train_loss_mean,pulsed_train_loss_std,pulsed_train_loss_min,pulsed_train_loss_max,pulsed_acc_train_mean,pulsed_acc_train_std,pulsed_acc_train_min,pulsed_acc_train_max,pulsed_acc_test_mean,pulsed_acc_test_std,pulsed_acc_test_min,pulsed_acc_test_max,pulsed_lr_mean,pulsed_lr_std,pulsed_lr_min,pulsed_lr_max,mixed_train_loss_mean,mixed_train_loss_std,mixed_train_loss_min,mixed_train_loss_max,mixed_acc_train_mean,mixed_acc_train_std,mixed_acc_train_min,mixed_acc_train_max,mixed_acc_test_mean,mixed_acc_test_std,mixed_acc_test_min,mixed_acc_test_max,mixed_lr_mean,mixed_lr_std,mixed_lr_min,mixed_lr_max
digits,2,8,0.11962616494509644,0.028099996945337824,0.0862022524375063,0.1517296786987413,0.8492000000000001,0.038173289090671754,0.812,0.9,0.8176,0.05422914345626344,0.764,0.904,0.05,0.0,0.05,0.05,0.0727421362395711,0.010437227061584025,0.0591081440256252,0.0831228302643537,0.9204000000000001,0.012601587201618691,0.91,0.936,0.8944000000000001,0.029065443399335953,0.868,0.928,0.000259841353592,0.0001858297840854916,0.0001109647743537,0.0005767123748152,0.13401409691135757,0.021096928264878852,0.1169508443338078,0.1661688895253197,0.8236000000000001,0.029339393313427563,0.78,0.852,0.8056000000000001,0.04821617985697334,0.744,0.868,0.00031422998632857997,9.921659023045841e-05,0.0002073085580825,0.0004373219856609
sinus3d,1,1,0.2972661516381301,0.009499668677290494,0.2844150020516763,0.3075706542907823,0.5296000000000001,0.01888915032498817,0.5,0.552,0.52,0.04963869458396344,0.46,0.576,0.05,0.0,0.05,0.05,0.2711503168540201,0.008914769589472191,0.2595218831457436,0.2844885763190147,0.562,0.01593737745050921,0.54,0.58,0.5584,0.03436277055186323,0.524,0.604,0.02518921529500332,0.008805474242807289,0.0155816450174851,0.0379070074266882,0.29710289553894864,0.009739335480814354,0.2840821104867282,0.3074687308051595,0.5344,0.02169792616818485,0.5,0.554,0.5088,0.043671501004659774,0.464,0.568,0.00496775228792886,0.004715580776635648,0.0001656964596697,0.0109372805869753
sinus3d,1,2,0.27615010206353224,0.008098083629049261,0.2656376614084311,0.2882803886247756,0.5628,0.02410808992848659,0.538,0.596,0.5096,0.02127909772523263,0.476,0.528,0.05,0.0,0.05,0.05,0.23389784640245534,0.01050819534240726,0.2184329560648553,0.2460909945220321,0.6272,0.02744448942866311,0.588,0.658,0.6104,0.020899760764181027,0.584,0.636,0.001244665180003554,0.0012026502759302552,7.237082820257022e-05,0.0029332923451512,0.2848504245806545,0.008783008316965924,0.2769258487241612,0.2987742137011244,0.5492,0.022387496510329126,0.522,0.578,0.528,0.03286335345030995,0.488,0.576,0.006323365168654495,0.011032757950251094,6.55252011643713e-05,0.0259563127641638
sinus3d,1,3,0.2729596707056953,0.006576879744221555,0.2638986255112073,0.2816773445426769,0.5751999999999999,0.024923884127479035,0.55,0.616,0.5424,0.022733235581412495,0.508,0.568,0.05,0.0,0.05,0.05,0.22114413783081463,0.01554921584433434,0.1992116020250623,0.2374821060238695,0.6464000000000001,0.04058078362969351,0.608,0.702,0.6112,0.055957126445163353,0.536,0.684,0.00105642102140974,0.0008035959564997978,0.0002278236406551,0.0021336931069841,0.27882682034193346,0.012164158283358647,0.2630298514535212,0.2944020033219517,0.5684,0.01915202339179856,0.546,0.598,0.5256000000000001,0.04687003307018249,0.46,0.58,0.00046285822686811996,0.00021148924534349143,0.0002287153090538,0.0006890711341471
sinus3d,1,4,0.2658084174864783,0.003484682953398294,0.2612125682288858,0.2707337852776778,0.5644,0.013371611720357357,0.548,0.578,0.5136000000000001,0.03377573093213527,0.476,0.568,0.05,0.0,0.05,0.05,0.20690535002692215,0.010337562540411339,0.1890598403793352,0.2159568389382505,0.6848,0.02027806696901848,0.652,0.706,0.6616,0.03182451884946572,0.616,0.692,0.0007984598588336399,0.0004371315529477825,0.0002101844242713,0.0011589144152587,0.2652869188253767,0.007518549363627083,0.2572861925043097,0.2775828079237317,0.5731999999999999,0.012853015210447679,0.562,0.59,0.5512,0.04520176987685329,0.48,0.596,0.0007288494127760801,0.0003305806906992399,0.0003735680523108,0.0011657536946176
sinus3d,1,5,0.2691807276899648,0.015031245888815782,0.2542799760258546,0.2921237777505735,0.5631999999999999,0.04215684997719822,0.512,0.61,0.5144,0.04423573216303761,0.456,0.564,0.05,0.0,0.05,0.05,0.2113996726231381,0.0032358570735406145,0.2083078086559004,0.2152588117422709,0.692,0.008124038404635932,0.68,0.7,0.6584000000000001,0.011523888232710352,0.648,0.676,0.00056313083405014,0.0005174968306009074,0.0001076769349667,0.0011681221383848,0.27152541240563866,0.0021814795275922434,0.2689164694111378,0.2744383800286943,0.5700000000000001,0.015556349186104011,0.554,0.592,0.5304,0.03801052485825473,0.492,0.58,0.00019778850314175852,9.102092403680526e-05,6.118234561999252e-05,0.0002952456386803
sinus3d,1,6,0.2523670758148375,0.010253394921131325,0.234386942618944,0.2594841915386004,0.6008,0.012377398757412655,0.582,0.612,0.5144,0.030278705388440918,0.488,0.564,0.05,0.0,0.05,0.05,0.20400749838047266,0.011299416443329852,0.1908764402488532,0.219647825887052,0.6936,0.0404326600658428,0.646,0.748,0.6528,0.030384206423732688,0.62,0.688,0.0007357797615417399,0.0006203230996846109,0.0001770745553744,0.0014692149814419,0.26262580610693054,0.007412147766979348,0.254041374469021,0.2716565011490993,0.592,0.025298221281346973,0.554,0.62,0.5216000000000001,0.038220413393892,0.472,0.576,0.00036358605133197366,0.0003040514433603806,5.393827485196853e-05,0.0008379387818348
sinus3d,1,7,0.2526800281236909,0.009040871588775916,0.2388175140700945,0.2625638969100937,0.6064,0.007797435475847192,0.596,0.616,0.5072,0.03242221460665513,0.452,0.528,0.05,0.0,0.05,0.05,0.2018350342870902,0.013393384927439333,0.1888846733186027,0.2169991517512985,0.6923999999999999,0.03612201544764632,0.644,0.742,0.6456,0.038533102652135345,0.6,0.688,0.0004626439607341,0.00040718299518894885,0.0001497321427264,0.0011486771608857,0.26175760792462927,0.00399149439007344,0.2574214607604257,0.2676480046124537,0.5984,0.013667479650615912,0.58,0.612,0.5096,0.04267083312990267,0.472,0.576,0.0002966089335771595,0.00022564713069809733,6.228156742119741e-05,0.0006526746386329
sinus3d,1,8,0.2505348141992664,0.010084229043384208,0.2398736294345761,0.2633877133256085,0.6076,0.031667017541915754,0.562,0.638,0.5176000000000001,0.02442949037536396,0.484,0.54,0.05,0.0,0.05,0.05,0.19409010617656622,0.011881315993309247,0.1772806399885156,0.204399514258213,0.7083999999999999,0.021466252583997966,0.682,0.73,0.6272,0.024883729623993288,0.592,0.656,0.00033718243355232,0.0001953771055455855,0.0001194207832139,0.0006234630020945,0.25565572274970694,0.007912083153291156,0.245613457523536,0.2666811755260965,0.6028,0.033274614948936666,0.548,0.636,0.5112,0.0165891530826622,0.5,0.54,0.00015787225479870314,0.000111522980627062,5.2199585746215806e-05,0.0003392472010608
sinus3d,2,1,0.242627348258869,0.0012578046597771138,0.2414751080136753,0.2446895612234897,0.578,0.015620499351813292,0.56,0.6,0.5448000000000001,0.02252110121641477,0.512,0.572,0.05,0.0,0.05,0.05,0.22071111245367803,0.004537427692586059,0.2163272683112886,0.2273474814100872,0.6408,0.03138789575616693,0.6,0.678,0.6368,0.03871950412905619,0.596,0.696,0.01108977268901104,0.020743063409469867,0.0005344048951775,0.0481504746463001,0.25278929225154256,0.009182858775232583,0.2450134383118637,0.2673227165285106,0.5596,0.014028542333400118,0.544,0.578,0.5288,0.013971399357258397,0.512,0.548,0.00345401101321618,0.0035633546247273284,0.001129260907326,0.009649146191558
sinus3d,2,2,0.23926225005322027,0.0064104995490093806,0.2317431691976505,0.2462767681832456,0.6012,0.022027255843613407,0.572,0.626,0.5288,0.040733278777923085,0.468,0.572,0.05,0.0,0.05,0.05,0.2010542825427403,0.006922250695357299,0.1965553215798065,0.2131798609991013,0.6803999999999999,0.03338862081608043,0.622,0.706,0.6799999999999999,0.030066592756745773,0.64,0.72,0.00074996943670176,0.0003304902941870335,0.0004665836393847,0.0012635038757417,0.25095692165670824,0.013110995604557545,0.2324223837196126,0.2651712027046552,0.5684,0.027509998182479015,0.536,0.6,0.5448000000000001,0.029312113536897985,0.504,0.572,0.0004790719722980503,0.0004090382221896019,9.15870738884517e-05,0.0009924620561327
sinus3d,2,3,0.23066843002496368,0.004095556511665329,0.2259694161576222,0.2363588236193323,0.6176,0.009099450532861866,0.604,0.626,0.5072,0.03141973901864879,0.452,0.528,0.05,0.0,0.05,0.05,0.18785725690077962,0.011361259202944932,0.1785766357793932,0.2071921395012,0.7203999999999999,0.0240997925302273,0.682,0.742,0.688,0.02842534080710375,0.664,0.728,0.0004476350099687601,0.00018371322599378308,0.0002466720631911,0.0006506586591354,0.24124367508984182,0.0057015147958640695,0.2345424012370738,0.2500907269284633,0.5936,0.012680693987317913,0.578,0.61,0.5128,0.05164494166905411,0.44,0.58,0.00030898273669451997,0.00017834850642547411,0.0001806376817072,0.0006168158552783
sinus3d,2,4,0.22565415898108504,0.007278589374361503,0.2153365750800905,0.2329326872539358,0.6292,0.011278297743897395,0.616,0.644,0.5072,0.008671793355471514,0.496,0.516,0.05,0.0,0.05,0.05,0.17937247477496357,0.010486925908571776,0.165793786281549,0.1952393941230289,0.7432000000000001,0.012617448236470047,0.73,0.756,0.6856,0.04368981574692206,0.62,0.736,0.0002562076511042815,0.00014091666649375577,8.267433540980728e-05,0.0004165012573167,0.23697593761560104,0.0064309470299812295,0.228781485137597,0.2451591977066258,0.6136,0.02123205124334434,0.578,0.632,0.5496000000000001,0.02011964214393484,0.524,0.58,0.00037538976423607997,0.0002038571468777678,0.0001767440197168,0.0006531348341005
sinus3d,2,5,0.2183377060409319,0.011716511994247624,0.2022087613960908,0.233482366394313,0.6612,0.02100476136498574,0.646,0.698,0.5112,0.026138094804327282,0.476,0.54,0.05,0.0,0.05,0.05,0.17505127888086436,0.010674223045849035,0.1574023569144655,0.1847962571534679,0.7455999999999999,0.03024566084581394,0.704,0.786,0.6944,0.02570603042089541,0.652,0.72,0.0003546272659584,0.00016907739571387544,0.0001862859446327,0.0006013374633307,0.22641338643092723,0.009044827614600931,0.2145186806072523,0.2396058809947135,0.65,0.02679552201394854,0.606,0.67,0.504,0.028142494558940617,0.472,0.544,0.00023683576071972004,6.959067410505304e-05,0.000156737656789,0.0003289580054523
sinus3d,2,6,0.2142035010382159,0.006827001239924597,0.2052653474068912,0.2243226960847093,0.6656000000000001,0.01203328716519307,0.654,0.682,0.5336000000000001,0.0371591173199795,0.484,0.576,0.05,0.0,0.05,0.05,0.17025804286052854,0.007120035823196421,0.1588769033934268,0.1764907439271029,0.7496,0.013957077057894323,0.73,0.768,0.6992,0.028057084666800302,0.672,0.744,0.00023922071150764003,6.859707197440823e-05,0.0001334644930006,0.0003046595612104,0.22896529238525712,0.007113411794631588,0.2210177360106449,0.2353591449490465,0.628,0.03212475680841808,0.594,0.666,0.52,0.02190890230020667,0.496,0.552,0.00020371909568115998,7.822083420025657e-05,0.0001104327573788,0.0003165449981214
sinus3d,2,7,0.21007949071238893,0.007216597716861939,0.2020238080961988,0.2178781051342296,0.6708000000000001,0.014939879517586505,0.648,0.684,0.5144,0.01888915032498818,0.496,0.54,0.05,0.0,0.05,0.05,0.1639747670602076,0.0081505178735435,0.1523287808093837,0.1745954215769896,0.7712,0.012617448236470038,0.754,0.784,0.7016,0.030802597293085505,0.652,0.728,0.00023205103489593493,0.00014702964022390071,9.237141128337472e-05,0.0004609068724911,0.22114561692595985,0.004426445934776427,0.2153715304747265,0.2259619723833951,0.6464000000000001,0.011610340218960005,0.628,0.656,0.5096,0.039048687557970516,0.452,0.548,0.00024348859174322,9.269257222354153e-05,0.0001405596014233,0.0003445876599177
sinus3d,2,8,0.21210634415685492,0.006693296338464769,0.2053060509841395,0.2194531860700171,0.6672,0.009654014708917736,0.656,0.682,0.4992,0.02862167011199731,0.468,0.54,0.05,0.0,0.05,0.05,0.16516648526570096,0.008803006756878357,0.1538958795444457,0.1775237174021062,0.7588,0.014872793954062534,0.74,0.774,0.7232,0.020474374227311593,0.692,0.748,0.00017567458779107708,9.956348296427432e-05,6.828672288358545e-05,0.0003307003427808,0.21466431358704532,0.0049721356064725605,0.2101308915622673,0.2217242035605303,0.6692,0.013311649033834996,0.654,0.686,0.4952,0.029852973051272498,0.476,0.548,0.00015348694947227016,7.47883944173932e-05,8.485093468390033e-05,0.0002506067948203
helix,1,1,0.24508058883672584,0.022704161352291263,0.2190564109381368,0.2766777322731786,0.6656000000000001,0.04015968127363558,0.634,0.734,0.6456000000000001,0.031698580409854356,0.608,0.676,0.05,0.0,0.05,0.05,0.23083625230464905,0.008997776219339724,0.2183574212418648,0.2389720322843055,0.5791999999999999,0.023177575369308985,0.544,0.608,0.5824,0.04887535166113893,0.512,0.644,0.0151450546901287,0.004066155138676028,0.0111921120512508,0.0215074394389783,0.24341776612904908,0.0237760810596571,0.2186164727856647,0.2765547976585443,0.6980000000000001,0.03307567081708244,0.666,0.742,0.6552,0.035485208185946956,0.608,0.692,0.012939611232593259,0.005305801016191481,0.0066495198637507,0.0194202178153973
helix,1,2,0.24534509718291986,0.008714632820420355,0.2317200843415024,0.2552122792662069,0.5788,0.03743260610751007,0.53,0.628,0.5688,0.05347148772944324,0.496,0.628,0.05,0.0,0.05,0.05,0.24089432628880503,0.01140016689536424,0.2295965732430945,0.2597743358019595,0.5372,0.03587756959438582,0.488,0.574,0.5359999999999999,0.03969886648255841,0.492,0.576,0.001484244770985034,0.0013879700439137265,9.913598786387076e-05,0.003163585703898,0.25213028049551445,0.01626961620818791,0.2346235098389933,0.2670549962339258,0.5704,0.03314815228636427,0.534,0.624,0.5696,0.060899917898138395,0.516,0.668,0.0038105667425974597,0.002629474230284967,0.0019457840458062,0.0083903030908952
helix,1,3,0.22542527045668032,0.012337307386658896,0.2151673668469873,0.2393894849480585,0.6472,0.016284962388657846,0.63,0.672,0.624,0.01766352173265571,0.604,0.648,0.05,0.0,0.05,0.05,0.23235606085225222,0.012700829502305321,0.2164186166022892,0.2465836659272272,0.5952,0.02368966019173768,0.576,0.632,0.5952,0.03433948165013556,0.544,0.632,0.00099483806495398,0.0006342892848977987,0.0003426493819212,0.001712177409933,0.240848294127357,0.00661690835003224,0.2309264320323689,0.2493146390576095,0.6208,0.0159749804381727,0.6,0.638,0.5984,0.03965854258542541,0.544,0.652,0.0005455889941139199,0.0005651783777616619,0.0001427321332576,0.0014657513967413
helix,1,4,0.20143663495014558,0.025665127502617974,0.1784987157302848,0.2335589135591793,0.6971999999999999,0.06374323493516781,0.596,0.744,0.6464000000000001,0.059437361987221445,0.56,0.712,0.05,0.0,0.05,0.05,0.223493336345543,0.017140102846206397,0.206853697946231,0.2501978047267167,0.644,0.02340939982143925,0.614,0.67,0.6448,0.03433948165013564,0.608,0.684,0.0004656683294701898,0.0005092958270394813,5.218372982662675e-05,0.0012148504685394,0.2253520417955334,0.017213993344309342,0.2039183037172476,0.2468850954542612,0.6488,0.030970954134478968,0.618,0.682,0.596,0.04481071300481615,0.532,0.648,0.00088158780651248,0.00046565053186304256,0.0003395663831516,0.0013643254781006
helix,1,5,0.19347783470091215,0.010656363472280175,0.1767489288315271,0.2054885791479709,0.7212,0.02317757536930902,0.696,0.754,0.6848,0.03819947643620261,0.648,0.744,0.05,0.0,0.05,0.05,0.222560490459972,0.016077497591426237,0.2021242848404032,0.2407965008083676,0.6195999999999999,0.04109501186275533,0.586,0.672,0.6024,0.048216179856973344,0.548,0.66,0.0006129245755043999,0.00046571726981504014,0.0001888710806138,0.0013723019271205,0.20597097690171173,0.010300322911800669,0.1895553071351048,0.2158468442321374,0.692,0.03190611226708761,0.636,0.716,0.6392,0.03637581614204693,0.592,0.668,0.00045726432764119996,0.000273069684922156,0.0001449726151415,0.000784219294426
helix,1,6,0.18864877225688742,0.021248345801307127,0.1557500649556837,0.2132313673969243,0.728,0.04277849927241488,0.678,0.792,0.6912,0.05094310551978548,0.636,0.736,0.05,0.0,0.05,0.05,0.20801475346169193,0.017903330727111293,0.1791908995678328,0.2280846914984276,0.682,0.041569219381653096,0.66,0.756,0.6759999999999999,0.024166091947189137,0.644,0.708,0.0003798886061607,0.00036131708265685255,0.0001322020452261,0.0010086716785766,0.1953718623446337,0.004895463398549827,0.1897450018041665,0.2000321167819545,0.7103999999999999,0.012759310326189283,0.69,0.724,0.6632,0.025518620652378542,0.62,0.684,0.0005185034260737,0.00034752859207169354,0.0001234980807397,0.0010196151586671
helix,1,7,0.1832173585213353,0.010188930245673095,0.1717861153651988,0.197221436996525,0.7268,0.025400787389370412,0.686,0.746,0.6792,0.06231532716755969,0.6,0.744,0.05,0.0,0.05,0.05,0.208491019560836,0.011294110571326909,0.1894899194787194,0.2175065131095522,0.6644,0.03795787138394351,0.632,0.712,0.6567999999999999,0.05078582479393239,0.572,0.708,0.00020719942021974426,0.00012967724287234956,5.0086451629902856e-05,0.0003039852248876,0.1953234064575003,0.01259544591390173,0.180615704285681,0.2097014212904149,0.7116,0.021835750502329873,0.68,0.732,0.6632,0.0507858247939324,0.584,0.7,0.00055477484836558,0.00041434168455623704,0.0001052400570069,0.0011540098828428
helix,1,8,0.18267665273766226,0.00900645101952384,0.1686436606473309,0.1911256350458525,0.724,0.013928388277184133,0.712,0.742,0.6712,0.030252272641902403,0.628,0.7,0.05,0.0,0.05,0.05,0.2049487750618753,0.014742216181096408,0.1900088224650576,0.2238342226840964,0.6632,0.03915609786482813,0.604,0.692,0.6264000000000001,0.043598165099003924,0.564,0.676,0.00026845793400628003,0.00013194423763455997,0.0001713619814905,0.0004989447126905,0.18419316411722247,0.01489644610137721,0.1671258862963272,0.2043213689455732,0.73,0.03807886552931954,0.672,0.77,0.6592,0.04394542069431125,0.62,0.732,0.0002510950739153926,0.00013260333679554007,8.218642156896306e-05,0.000385124899627
helix,2,1,0.22949387730404838,0.016261136284586624,0.2132402283700914,0.2482515338034743,0.6612,0.05923850099386378,0.592,0.726,0.6344000000000001,0.03505424368033067,0.588,0.684,0.05,0.0,0.05,0.05,0.2379232823413997,0.00912039050659751,0.2249848894051701,0.2482079396622066,0.5528,0.054306537359695484,0.482,0.62,0.5128,0.06982263243390358,0.432,0.62,0.0024331665394857717,0.002135755117746591,5.088974755065758e-05,0.0056799914775626,0.2342619148801354,0.020001456210771863,0.2130847858835868,0.2601451364889255,0.6784,0.05800689614175194,0.602,0.758,0.6552,0.029852973051272436,0.612,0.696,0.015694423133118023,0.017296067005857802,0.0004800033907908,0.0343759917845363
helix,2,2,0.19169532430159336,0.0176073224036104,0.1734247722802195,0.219235459066602,0.7224,0.05896439603693063,0.626,0.768,0.6799999999999999,0.049879855653359666,0.608,0.748,0.05,0.0,0.05,0.05,0.2244145909040754,0.006840626799429233,0.2130396871226569,0.2313502622674377,0.6152,0.034513765369776676,0.554,0.636,0.5791999999999999,0.056808450075670924,0.496,0.648,0.00123066634153414,0.0008653296014805571,0.0001567347970185,0.002248101057935,0.21247510874245626,0.012220243502438315,0.193886556857325,0.2239707496767174,0.6576000000000001,0.021835750502329877,0.634,0.692,0.6288,0.03457166469813106,0.576,0.668,0.0009455735946089,0.00040396532684381986,0.0003694036784222,0.0014132153019815
helix,2,3,0.16240255617935723,0.013172473407038523,0.1468955871198902,0.1764495500696066,0.7964,0.03845516870330954,0.758,0.846,0.736,0.06443601477434806,0.64,0.812,0.05,0.0,0.05,0.05,0.20579000729109556,0.006774148053846691,0.1941284356642058,0.2102414809173013,0.6608,0.038719504129056136,0.636,0.728,0.636,0.02653299832284321,0.604,0.676,0.00040256341619578057,0.0002547116826953672,9.743893591500307e-05,0.0007108660461345,0.19237851215412488,0.011097142942725947,0.1769150630731991,0.2058542687161299,0.708,0.03328663395418645,0.674,0.754,0.6744,0.024754797514825243,0.648,0.712,0.0004575665177759628,0.0005658368758367132,6.467526310551935e-05,0.0014321973037803
helix,2,4,0.14247267638806488,0.02193793634624771,0.1264472798076711,0.1781448684374306,0.8204,0.05652256186692178,0.728,0.87,0.7544000000000001,0.07587357906412485,0.656,0.84,0.05,0.0,0.05,0.05,0.1936133746197387,0.004467780239994115,0.1878043069900248,0.1982750403257464,0.6824,0.03617734097470404,0.63,0.73,0.6592,0.05347148772944323,0.6,0.724,0.0002750521337312154,0.0002171868803333751,7.9570418122177e-05,0.0006458315280154,0.17562807906757325,0.004265294558554317,0.1711376165742421,0.1819369800957203,0.7532,0.01911020669694602,0.726,0.772,0.7184,0.03424616766880639,0.672,0.768,0.00044483553490251993,0.0002148897524988543,0.0002000579637165,0.0007405334727139
helix,2,5,0.12959100455258518,0.013283833668252754,0.1144480363853764,0.146230172564805,0.8436,0.03814184054289985,0.794,0.884,0.7704,0.05326161845081318,0.708,0.828,0.05,0.0,0.05,0.05,0.1838064613617864,0.0034312659428309676,0.1809475249855474,0.1891838178001794,0.7123999999999999,0.009633275663033875,0.7,0.726,0.6912,0.029448259710889525,0.66,0.74,0.00028874843542926,0.00012819405260786537,0.0001826065277718,0.0004940754263352,0.1581834678017608,0.00989327183867904,0.1448661306513028,0.1713852880193712,0.7888,0.023306651411131515,0.762,0.826,0.7096,0.04754787061478149,0.652,0.772,0.00030689407215618,0.00014280908606449148,0.0001516000138899,0.000476522268885
helix,2,6,0.11864709912908819,0.01056169097766877,0.1082725667012438,0.1339872905106003,0.8628,0.017922053453775896,0.84,0.882,0.7672000000000001,0.03141973901864879,0.724,0.796,0.05,0.0,0.05,0.05,0.17783241304943898,0.00482407441237156,0.1724739126777673,0.1850805923705663,0.722,0.032031234756093915,0.674,0.754,0.6608,0.06901594018775663,0.556,0.736,0.0002252934282535,0.00014734933985091367,0.0001067514523574,0.000478372748761,0.15268790109218094,0.00924881140643129,0.1384206218975043,0.1619331133284732,0.8028000000000001,0.01967739820199815,0.78,0.828,0.7488,0.04659613717895508,0.68,0.792,0.00044904041856676,0.00013704357744400905,0.0002707171842376,0.0005648728870642
helix,2,7,0.11719836549664542,0.005246183203030034,0.1110298610402474,0.1235369620663712,0.8535999999999999,0.010620734437881406,0.842,0.866,0.7792,0.04685296148590825,0.732,0.836,0.05,0.0,0.05,0.05,0.17926827395658518,0.010450376974751166,0.1708808931259114,0.1967324345868981,0.7292,0.024600812994695943,0.69,0.752,0.688,0.04907137658554118,0.604,0.724,0.0001387312181792278,4.502887785110459e-05,9.275828231723886e-05,0.0001911419024398,0.14420192169304008,0.005574678425741687,0.1351958291201611,0.1488778093045037,0.806,0.015620499351813297,0.792,0.832,0.7288,0.0672547396099338,0.644,0.82,0.00021506782962834643,9.576698195812436e-05,8.360764845283223e-05,0.0003463740388701
