dataset,n_qubits,n_layers,gate_train_loss_mean,gate_train_loss_std,gate_train_loss_min,gate_train_loss_max,gate_acc_train_mean,gate_acc_train_std,gate_acc_train_min,gate_acc_train_max,gate_acc_test_mean,gate_acc_test_std,gate_acc_test_min,gate_acc_test_max,gate_lr_mean,gate_lr_std,gate_lr_min,gate_lr_max,pulsed_train_loss_mean,pulsed_train_loss_std,pulsed_train_loss_min,pulsed_train_loss_max,pulsed_acc_train_mean,pulsed_acc_train_std,pulsed_acc_train_min,pulsed_acc_train_max,pulsed_acc_test_mean,pulsed_acc_test_std,pulsed_acc_test_min,pulsed_acc_test_max,pulsed_lr_mean,pulsed_lr_std,pulsed_lr_min,pulsed_lr_max,mixed_train_loss_mean,mixed_train_loss_std,mixed_train_loss_min,mixed_train_loss_max,mixed_acc_train_mean,mixed_acc_train_std,mixed_acc_train_min,mixed_acc_train_max,mixed_acc_test_mean,mixed_acc_test_std,mixed_acc_test_min,mixed_acc_test_max,mixed_lr_mean,mixed_lr_std,mixed_lr_min,mixed_lr_max
helix,2,8,0.12112055383115147,0.012192702562050003,0.104280623080608,0.1378579211939867,0.8503999999999999,0.030046630426721732,0.802,0.88,0.7608,0.054214389233855596,0.68,0.828,0.05,0.0,0.05,0.05,0.170954179904107,0.0047709621926642735,0.16438884601134,0.1773600381232942,0.7588,0.022917242417009973,0.73,0.792,0.7032,0.052718118327573095,0.612,0.74,0.0001520668186747,3.2422718019607925e-05,0.0001102098246567,0.000193374984602,0.13919017533642836,0.006215061982473631,0.1312462700767582,0.145488617234751,0.8240000000000001,0.02465765601187591,0.802,0.866,0.7375999999999999,0.026773120849090448,0.708,0.78,0.00022508002758461998,0.00010439443992964422,0.0001183698198689,0.0003773691307003
shell,1,1,0.25265304875241695,0.009890568352910325,0.2426323807888853,0.2674185718502337,0.64,0.02111871208194288,0.604,0.656,0.6136,0.04678461285508307,0.564,0.684,0.05,0.0,0.05,0.05,0.28995676626316336,0.006202240630738567,0.2818592519695504,0.2974074207456334,0.5188,0.03425200724045237,0.48,0.558,0.5176000000000001,0.03207491231476714,0.464,0.548,0.010409810548280007,0.012717930034202797,5.041874427793579e-05,0.0308704351034994,0.25200981063233735,0.009367354055771496,0.2436803288757887,0.2664105652294284,0.6416000000000001,0.020069877926883365,0.614,0.662,0.6112,0.040733278777923126,0.572,0.672,0.009904955832694937,0.017548049569931633,5.113500472035322e-05,0.0410651069257124
shell,1,2,0.24226236672074125,0.02218573505950528,0.2211948108591219,0.2786801731099156,0.626,0.03619392214170774,0.57,0.668,0.5896,0.02947541348310486,0.548,0.616,0.05,0.0,0.05,0.05,0.15715674788447093,0.008648363520726829,0.14940656484146,0.1713501473958452,0.794,0.017720045146669305,0.782,0.824,0.7776,0.02070748656887167,0.748,0.796,0.0049357589252531,0.003247315040837723,0.0016421483337908,0.0100778589166125,0.24225148598697172,0.01275213005231869,0.2223761822606669,0.2572040366471942,0.6264000000000001,0.027107194616927822,0.588,0.664,0.5784,0.02442949037536394,0.536,0.596,0.00130955850687348,0.0013670036603149185,0.0003896622152591,0.0036531393505887
shell,1,3,0.20479759113139567,0.015828436500944183,0.1892363955018644,0.2234627320618538,0.702,0.02576819745345023,0.668,0.728,0.6512,0.029037906260610487,0.608,0.68,0.05,0.0,0.05,0.05,0.14734533097543895,0.01058413860202219,0.1369464554309787,0.1622456351551256,0.8016,0.010237187113655734,0.786,0.814,0.768,0.03577708763999665,0.728,0.816,0.00147415933110194,0.001958661904037887,0.0001625638435341,0.0048969731126517,0.21311812134095987,0.011511778658506121,0.2018426898113597,0.2309417189751651,0.6832,0.008786353054595504,0.672,0.696,0.6552,0.03217452408350431,0.628,0.696,0.00101237838820966,0.0005931995084539134,0.0003955882428678,0.0018841568424027
shell,1,4,0.20035213410353708,0.011579443081578294,0.1827091542371965,0.2119975538663947,0.7028,0.009444575162494084,0.694,0.714,0.6487999999999999,0.039436024140371936,0.604,0.7,0.05,0.0,0.05,0.05,0.1326687029933198,0.0067650606493358445,0.1247279801995601,0.1421365519716484,0.8208,0.027770487932335594,0.786,0.846,0.7984,0.041434285320251396,0.756,0.856,0.00082645468270412,0.00080005663530064,0.0001447958993169,0.0020391622854056,0.21286065687644634,0.01229555223365756,0.1986906013459316,0.2309438689551539,0.6891999999999999,0.028021420377989402,0.65,0.728,0.6384000000000001,0.04583448483401994,0.576,0.68,0.0008755780398202399,0.0007360047625118753,0.0001879228751126,0.0020558810201786
shell,1,5,0.2002415864682628,0.006248592851455771,0.192742429426731,0.2082093241035311,0.7108,0.01603745615738358,0.694,0.734,0.6392,0.04236980056596914,0.604,0.712,0.05,0.0,0.05,0.05,0.1443017523571572,0.018443945572381656,0.1136895777184378,0.1615880576659703,0.7884,0.04332204981299941,0.75,0.862,0.7512000000000001,0.07581028953908568,0.68,0.88,0.00088820176789608,0.0005166776097114974,0.0003473674734522,0.0015287998115577,0.20525868350135937,0.007335887659781638,0.1965865970359421,0.212220672336804,0.6963999999999999,0.012116104984688725,0.68,0.71,0.6584,0.045659610160403256,0.58,0.696,0.00047885197661128,0.0002446822408403064,0.0001470853501826,0.0008266315685566
shell,1,6,0.19263879872370407,0.019944757183529904,0.1779744575148274,0.2265630054270062,0.7152000000000001,0.03306357512429653,0.662,0.744,0.652,0.03475629439396557,0.596,0.68,0.05,0.0,0.05,0.05,0.13027940535029914,0.014936180432804405,0.1115536883070546,0.1456815613101313,0.8284,0.05014778160596934,0.77,0.892,0.8048,0.05164494166905407,0.728,0.848,0.0007902468520138,0.00046317392752907594,0.0002675037191239,0.0014431724525222,0.20874630829790078,0.013234620882981035,0.1875077823314215,0.2194513491292951,0.694,0.022135943621178655,0.674,0.732,0.648,0.048083261120685256,0.568,0.688,0.00053255180689096,0.00019703778980624474,0.0003195946024007,0.0008225235053358
shell,1,7,0.18140726054963793,0.013866191259962643,0.1664440734801624,0.1978667453744744,0.7327999999999999,0.023857912733514668,0.696,0.754,0.6536000000000001,0.016395121225535374,0.636,0.668,0.05,0.0,0.05,0.05,0.13411485171051912,0.006203322519125082,0.1249689854104923,0.1408262586377947,0.8211999999999999,0.010059821071967427,0.812,0.834,0.764,0.02349468024894149,0.724,0.784,0.00040311277147477996,0.00020134287029907106,0.0001883649136152,0.0006862920682385,0.20300547191945134,0.013791801551964631,0.1891846101325837,0.2255071785566386,0.6923999999999999,0.019718012070185965,0.66,0.708,0.64,0.039799497484264784,0.596,0.688,0.00058710241847478,0.00024989615765901854,0.0002709116544422,0.0009530344949985
shell,1,8,0.18384786771095118,0.00614419700758991,0.1743214044807854,0.1907381460578045,0.7316,0.018622566955175675,0.702,0.752,0.6432,0.042275288289969085,0.6,0.692,0.05,0.0,0.05,0.05,0.12146294977840906,0.016945938132601337,0.096495194147651,0.1403008200302688,0.8492000000000001,0.04167973128512227,0.786,0.902,0.7968,0.03375203697556636,0.748,0.84,0.0006380655249285399,0.0005197720966484974,0.0001118852523388,0.0013819363115682,0.19307334135871862,0.0132137304017641,0.1760071275053404,0.2086036817433708,0.7148,0.027842413688471755,0.686,0.756,0.6552,0.025518620652378542,0.616,0.676,0.0005376614738058807,0.00035082067007403614,6.803503115150398e-05,0.0010000980152453
shell,2,1,0.2086192301008815,0.007288032518861205,0.2010844082812675,0.2187034511064365,0.6732,0.019318385025669176,0.654,0.704,0.6327999999999999,0.04836527680061388,0.584,0.704,0.05,0.0,0.05,0.05,0.16087137319745975,0.004477723472714619,0.1566796390684745,0.1683393372426238,0.7768,0.011189280584559497,0.764,0.792,0.7448,0.04430801281935356,0.68,0.796,0.005096507597236561,0.007100871506454661,0.0002102998004414,0.0171364378482739,0.217404392109797,0.008740414632427454,0.2113615626517789,0.2316370051574911,0.6648,0.02907232360854562,0.616,0.69,0.636,0.03487119154832542,0.592,0.68,0.0019497191117534799,0.0018201886351485535,0.0002263368246743,0.0044804093955159
shell,2,2,0.18718202961806502,0.008639353246402331,0.1780446031180419,0.196739613059777,0.724,0.02541653005427768,0.698,0.76,0.636,0.05351635264103851,0.56,0.7,0.05,0.0,0.05,0.05,0.13069469368937825,0.009172222396964528,0.1239022483566907,0.1467517686096894,0.8468,0.02621449980449751,0.8,0.86,0.8008,0.050628055463349565,0.724,0.848,0.0010086517627587801,0.000670777991267838,0.0002734396027971,0.0019589616526931,0.19442417545958293,0.008611090628726812,0.1877448979350593,0.2091273161628387,0.7076,0.022154006409676758,0.67,0.728,0.6632,0.03745931125901807,0.62,0.708,0.0004662597859401,0.00023199631403379614,0.0002337812078671,0.0007563390699301
shell,2,3,0.16989342689595663,0.013490294729362652,0.1549874816445383,0.1897279756551318,0.7468,0.031035463586033363,0.7,0.778,0.6672,0.028761084819596026,0.64,0.7,0.05,0.0,0.05,0.05,0.11168049030684199,0.010910852562566666,0.0937527499754926,0.1192271027113886,0.8844,0.0207074865688717,0.86,0.916,0.844,0.031240998703626597,0.8,0.876,0.00042399821059135997,0.0003041969567848628,0.0001307756915872,0.0009297342462438,0.18503885580238671,0.01509448396478971,0.1652430604339235,0.2006559751297343,0.7272000000000001,0.03395879856532032,0.692,0.77,0.6544000000000001,0.034246167668806365,0.62,0.708,0.0007027467993136,0.0003723658751477678,0.0003608952789575,0.0012095835790755
shell,2,4,0.16258981479314813,0.007576213664653545,0.1524374846228635,0.1707379540931729,0.7727999999999999,0.01758408371226663,0.756,0.802,0.6904,0.041434285320251375,0.652,0.748,0.05,0.0,0.05,0.05,0.10331463037325621,0.011823839611631002,0.0836687978139793,0.114580475556559,0.9016,0.017458522274236176,0.876,0.922,0.8480000000000001,0.034641016151377546,0.812,0.9,0.00033132983765506,0.0001719245112400622,0.0001043725206911,0.0005015223925514,0.18244014126752656,0.012145644302183,0.1700161846398485,0.1962595376590586,0.7228,0.020861447696648508,0.692,0.744,0.6487999999999999,0.03648561360317242,0.612,0.692,0.0002448700347411,3.8522001799055427e-05,0.0001794636365943,0.0002774258195264
shell,2,5,0.15849749970358532,0.0075964237423960575,0.1511295453176716,0.1693197787034835,0.7748,0.012853015210447695,0.76,0.786,0.6696,0.027217641337926413,0.632,0.7,0.05,0.0,0.05,0.05,0.0999636510371003,0.010091497371206936,0.0844300333723002,0.112527127841329,0.9,0.022759613353482103,0.872,0.932,0.8400000000000001,0.03174901573277507,0.804,0.884,0.00036368567113468,8.376134686086607e-05,0.0002514832305509,0.0004646177206113,0.1736826073519489,0.008708675472531206,0.163571593888229,0.1836894724969173,0.7487999999999999,0.02844644090215859,0.704,0.782,0.6599999999999999,0.043726422218150894,0.596,0.712,0.00034492582083366,0.00017764638188738372,0.0001982014230535,0.000633524094255
shell,2,6,0.15497311371308525,0.012666275231925286,0.1382183368129143,0.1722430587803189,0.784,0.020396078054371103,0.766,0.818,0.6567999999999999,0.028761084819596078,0.624,0.692,0.05,0.0,0.05,0.05,0.10387433815193078,0.007454826185423564,0.0913595324320773,0.1095175361361272,0.8928,0.02419090738273371,0.86,0.914,0.8496,0.02237856116911896,0.812,0.868,0.00039359183045747996,0.00028071027440675414,0.0001149863685093,0.0007000203510327,0.17561855287452555,0.008426839223912477,0.1614362457803286,0.1837875540587343,0.7496,0.022864820139244506,0.736,0.79,0.6424,0.038533102652135345,0.592,0.696,0.0001857710643039574,7.156125019280524e-05,7.515620829348696e-05,0.0002539570035921
shell,2,7,0.15367701576142556,0.005726947684207673,0.1448760323544561,0.1608087121929871,0.7844,0.021651789764358994,0.752,0.812,0.6736,0.03628773897613354,0.624,0.72,0.05,0.0,0.05,0.05,0.09911757688435384,0.008530343811337951,0.084617011435928,0.1068186896992008,0.908,0.018920887928424463,0.894,0.94,0.8400000000000001,0.018761663039293743,0.82,0.868,0.00038239436363516,0.00010836913593573415,0.0002431705789648,0.0005109493327239,0.17560452494121087,0.011823264283514028,0.164788696837283,0.1914461530555343,0.7428,0.031987497557639626,0.69,0.768,0.6272,0.019266551326067697,0.604,0.652,0.00025514111422376,8.829811674196453e-05,0.000168068395176,0.0003707170395656
shell,2,8,0.15386158922430182,0.00778615641627566,0.1447651518899096,0.1622504580842574,0.7828,0.01375499909123953,0.772,0.806,0.6424000000000001,0.01564608577248638,0.628,0.668,0.05,0.0,0.05,0.05,0.0913564676020912,0.004967296126447702,0.0859547752552392,0.098325433504838,0.9088,0.020620378270051223,0.874,0.924,0.8512000000000001,0.034339481650135596,0.804,0.888,0.00041132864340464003,0.00010609433619944601,0.0002370749401207,0.000502345424717,0.16492629497036687,0.010570284652699517,0.1540398391348591,0.17885706617124,0.7624000000000001,0.02405826261391293,0.732,0.794,0.62,0.01720465053408526,0.604,0.648,0.00020599731868014,7.240141438478354e-05,0.0001035242067112,0.0002644322287946
corners3d,1,1,0.24770970644401266,0.008809657711873602,0.2400063622986077,0.2617841962042006,0.6612,0.021194338866782337,0.63,0.682,0.644,0.030983866769659356,0.6,0.672,0.05,0.0,0.05,0.05,0.17783514012720894,0.014250756184295211,0.1679768379925982,0.2024767269094297,0.7455999999999999,0.023891421054428756,0.71,0.766,0.736,0.03989987468652004,0.696,0.784,0.007678872538541879,0.006256942828015565,0.0001194762483372,0.0170817721338826,0.24699578797999014,0.007535739990331135,0.2403344401785246,0.25869568393021,0.6588,0.011798304963002125,0.644,0.672,0.6648,0.033033316515300136,0.62,0.712,0.00275603152450954,0.003498489441872363,0.0001969728682485,0.0084508052052579
corners3d,1,2,0.2121516999832485,0.014887495672451807,0.1906830237795826,0.2316598919370258,0.6992,0.02663080922540654,0.674,0.736,0.6975999999999999,0.0053665631459995,0.692,0.704,0.05,0.0,0.05,0.05,0.13482138738946967,0.013629826899082254,0.1173055583257982,0.146463419600868,0.8148,0.02704071004984886,0.788,0.848,0.7936,0.022908513701242177,0.756,0.812,0.00699658625700802,0.0024789642984579343,0.004181179526781,0.0105796966081549,0.20905378405573422,0.015525469478807176,0.1896504335360511,0.2321969729539686,0.71,0.027820855486487092,0.67,0.742,0.6848,0.013386560424545169,0.664,0.696,0.006226535550005881,0.007152889514142538,0.000315798788165,0.0173867696580243
corners3d,1,3,0.21401021609566423,0.01203447374953033,0.2006506497223678,0.2307863116292087,0.6839999999999999,0.027422618401604145,0.642,0.714,0.648,0.018547236990991426,0.616,0.66,0.05,0.0,0.05,0.05,0.13451398555247956,0.016554163011631914,0.1122149462984706,0.1518196459215002,0.808,0.027676705006196036,0.776,0.838,0.7936,0.02554995107627412,0.76,0.812,0.0016196280053510398,0.0014350933997267041,0.0001972717241757,0.0038223704220772,0.19831781415937297,0.01554612402920283,0.1822507591282537,0.2242517594997587,0.7215999999999999,0.022289010745208088,0.696,0.754,0.7032,0.030776614498674155,0.68,0.756,0.00062049270219448,0.0006724684665067201,0.0001115564069664,0.0017499560220527
corners3d,1,4,0.18586276856440834,0.015611273978250004,0.1658479251305722,0.2031461244371445,0.7263999999999999,0.02684771871127975,0.704,0.766,0.6784000000000001,0.029745587908125107,0.636,0.72,0.05,0.0,0.05,0.05,0.14788443158934075,0.020659959560681923,0.1228117204708966,0.1667486569463092,0.7916000000000001,0.03581619745310768,0.746,0.834,0.7656,0.04210463157421046,0.724,0.836,0.00076843943482302,0.0003059930535544159,0.0005207096191408,0.001287376906312,0.18350464474020747,0.010881262731804639,0.1740486471173012,0.200204614828977,0.7464000000000001,0.02854470178509496,0.698,0.774,0.7032,0.026290682760247944,0.676,0.732,0.0015479941329882203,0.0018673255674976285,0.0001757476068794,0.0047389250662697
corners3d,1,5,0.18819615178331878,0.011358349723770325,0.1804282279459345,0.2075204498486204,0.726,0.023537204591879607,0.686,0.746,0.688,0.020976176963402975,0.668,0.716,0.05,0.0,0.05,0.05,0.14615819705953928,0.019482871183683272,0.1178251980355754,0.1637105933397218,0.7896,0.03415845429758198,0.744,0.838,0.7567999999999999,0.016346253393362056,0.736,0.78,0.0004966402884406471,0.0004736616957282715,6.992174096823612e-05,0.0012008709340354,0.18171722628427114,0.013549169779086094,0.1636953986903885,0.198652173971362,0.7312,0.02128849454517629,0.702,0.76,0.708,0.020784609690826523,0.672,0.724,0.00047280883119002004,0.0003511608499794662,0.0001444174906312,0.0009438860154971
corners3d,1,6,0.18266713931849943,0.014808728755901838,0.1618464039685098,0.2023869389825596,0.7243999999999999,0.022864820139244492,0.698,0.758,0.6928,0.028481572990268638,0.648,0.724,0.05,0.0,0.05,0.05,0.1315552789329094,0.022993203360290714,0.1085578866362213,0.1700027543379378,0.818,0.04101219330881975,0.754,0.868,0.7688,0.05117812032499831,0.696,0.812,0.00052390976964908,0.00040946533656907103,0.0001649654701581,0.0011834002091081,0.1775483670493061,0.012639960467437449,0.1696140585674354,0.1998744255303332,0.7416,0.019359752064528078,0.71,0.76,0.6856,0.03317830616532432,0.632,0.72,0.0007569542335251199,0.0007451051367992194,0.000100597480164,0.0019921242381902
corners3d,1,7,0.17958764712005065,0.021127995746446308,0.1457581178283293,0.1954951296521812,0.7343999999999999,0.027942798714516787,0.708,0.774,0.6512,0.03457166469813107,0.596,0.68,0.05,0.0,0.05,0.05,0.12435869568510054,0.01571606858937901,0.1070262512064721,0.1467192938635293,0.8371999999999999,0.024149534156997724,0.8,0.856,0.7928000000000001,0.01905780679931457,0.772,0.812,0.00066157253254736,0.00030874769626157655,0.0001602047665353,0.0009174114629563,0.17541567579155926,0.01090679234574196,0.1571917440710369,0.1859276331630349,0.744,0.014282856857085706,0.73,0.768,0.7232000000000001,0.03933446326060645,0.66,0.76,0.00065107233143176,0.00040838715892623493,0.0001220762070487,0.001095651734679
corners3d,1,8,0.1775333755867901,0.014826490840093097,0.1648100434334606,0.2026334589715863,0.7455999999999999,0.027546324618721862,0.7,0.768,0.6784000000000001,0.022908513701242122,0.66,0.716,0.05,0.0,0.05,0.05,0.12423819832465337,0.018546398633943608,0.1015203807307232,0.1477659065505955,0.8343999999999999,0.028962044126753173,0.8,0.862,0.7896,0.03935479640399628,0.74,0.848,0.0005427396359974324,0.0002962447558681167,5.116497062186204e-05,0.0008226594982337,0.17631563490907737,0.013761312475889506,0.1629373450413562,0.196847333356979,0.7508,0.01808867048735202,0.728,0.776,0.7088,0.049266621560646914,0.624,0.744,0.0001915090386261575,0.00010504357742483537,7.83792757690424e-05,0.0003311082878551
corners3d,2,1,0.1729197660383685,0.0036902538965237377,0.1700900936029755,0.1790096230655677,0.7332,0.012930583900195731,0.716,0.748,0.6936,0.03904868755797048,0.66,0.74,0.05,0.0,0.05,0.05,0.12866747101394893,0.010932036877915772,0.1140321676127354,0.1393456542013587,0.8291999999999999,0.01874033084019594,0.808,0.852,0.808,0.027422618401604138,0.76,0.828,0.00782674726754852,0.005764970293687134,0.0046134511845723,0.0181027186930845,0.19139480141717535,0.006133377673275095,0.1818163363639822,0.1961558666208207,0.706,0.010295630140987017,0.692,0.714,0.6928,0.03503141447329808,0.66,0.74,0.003681958793452726,0.004454886578522953,9.818442213853216e-05,0.0110738321580142
corners3d,2,2,0.1579116011132124,0.011402229790063279,0.1475740817617737,0.1768711102386544,0.7624000000000001,0.02312574323129962,0.724,0.782,0.74,0.02416609194718916,0.716,0.768,0.05,0.0,0.05,0.05,0.12744231394382183,0.014040477084537307,0.110097278984325,0.1422850108003244,0.8152000000000001,0.04500222216735524,0.766,0.864,0.7872,0.017527121840165343,0.756,0.796,0.00137334012258818,0.0006137315087127169,0.0006848979709338,0.0023580023192102,0.1701913726815035,0.011471036723020175,0.159388835267533,0.1881511103148423,0.7424,0.03223042041301977,0.7,0.78,0.7192000000000001,0.0179777640433954,0.696,0.744,0.00067994042839586,0.00036680720812502673,0.0002575158431832,0.0011238963787795
corners3d,2,3,0.15447303902684692,0.005939190296474618,0.1466649687221734,0.1628654249490969,0.7792,0.009121403400793135,0.77,0.794,0.7263999999999999,0.02662329806767001,0.696,0.768,0.05,0.0,0.05,0.05,0.11763410075989715,0.007405642765124108,0.1084375715319703,0.1279532436424537,0.844,0.01732050807568879,0.82,0.866,0.8144,0.027217641337926386,0.788,0.852,0.00048535090447443996,0.0002903919651839482,0.0001922968065488,0.0009404810588574,0.16149870481459147,0.007786041325609463,0.1540138348445385,0.1741467011813142,0.766,0.018275666882497092,0.75,0.794,0.7176,0.06037217902312292,0.64,0.804,0.00039430607182668,0.0002616672520585414,0.0001275357415636,0.0007853477400957
corners3d,2,4,0.14659768879910012,0.012506642984630325,0.125088287874221,0.1578543885655989,0.7844,0.027799280566230468,0.752,0.824,0.7192000000000001,0.016828547174370125,0.704,0.748,0.05,0.0,0.05,0.05,0.10533294211018503,0.010991937852636125,0.0894530553005607,0.1147618035191987,0.8635999999999999,0.01663730747446833,0.84,0.884,0.8352,0.04053640339250631,0.776,0.884,0.0005294075387983399,0.0002780135241283115,0.0002321378713755,0.0009758949951467,0.15705866039482153,0.006252683408417278,0.1509241242735797,0.1661635477000742,0.7672000000000001,0.016887865466067627,0.748,0.784,0.7216,0.028227646023003747,0.676,0.748,0.00056000217326552,0.00025995642662833015,0.0001375394508311,0.0008511493494186
corners3d,2,5,0.14653496394372528,0.004297146464275783,0.140193423122374,0.1508529231784605,0.7912000000000001,0.01578606980853689,0.766,0.808,0.7128,0.01905780679931452,0.684,0.732,0.05,0.0,0.05,0.05,0.10862147337538212,0.011517782517411118,0.0898878230435552,0.120640487259728,0.8512000000000001,0.02304777646542072,0.832,0.888,0.8248,0.007694153624668536,0.816,0.836,0.00039375115274746,0.0001728544922480475,0.0001768209643471,0.0006581396677535,0.15760857700803058,0.009161270380241341,0.1433876905847712,0.1690352589727593,0.7812,0.02256546033210931,0.76,0.818,0.7208,0.026743223440714864,0.704,0.768,0.00027535765739938,6.496410699529726e-05,0.0001734692987478,0.0003387070080275
corners3d,2,6,0.14428754416130066,0.006355695596134491,0.135675259826244,0.1518789649787927,0.7896000000000001,0.012759310326189282,0.776,0.81,0.7295999999999999,0.037905144769542855,0.7,0.788,0.05,0.0,0.05,0.05,0.1069045097730488,0.008094863467449882,0.0967087085100766,0.1190061961861227,0.8619999999999999,0.024576411454889046,0.832,0.896,0.8088000000000001,0.03983967871356393,0.772,0.876,0.00022906304097255998,4.7659083629190547e-05,0.0001836307569876,0.0003053281688847,0.15800929289123847,0.006886278077060838,0.1495533888107439,0.1678351160933204,0.776,0.01939071942966535,0.742,0.788,0.7136,0.026321094202179363,0.672,0.736,0.00028454385868762,0.00013594264959647306,0.0001169319431178,0.0004951274116167
corners3d,2,7,0.14271451646527736,0.00873065798635858,0.1339032573780711,0.1563254174675814,0.798,0.02505992817228331,0.772,0.828,0.6839999999999999,0.023664319132398436,0.648,0.712,0.05,0.0,0.05,0.05,0.10195932254117009,0.005712983044864641,0.0930611663173725,0.1074680682253949,0.8695999999999999,0.01178134118001852,0.858,0.888,0.8119999999999999,0.023151673805580385,0.788,0.836,0.00027397656999914,9.0722471653111e-05,0.0001445852566579,0.000397567220521,0.1588583220878961,0.007354215168170943,0.1505636305364623,0.1685829368561937,0.7704000000000001,0.012198360545581545,0.754,0.784,0.72,0.021725560982400454,0.7,0.752,0.00022686317583024002,9.368504558216557e-05,0.0001086801579673,0.0002994953391484
corners3d,2,8,0.14237717639636643,0.005416584164068324,0.134318506516405,0.1487965868738474,0.7944000000000001,0.00963327566303384,0.782,0.808,0.7247999999999999,0.00867179335547153,0.712,0.732,0.05,0.0,0.05,0.05,0.10397772756472076,0.004185442933832752,0.099555428993984,0.1090949298351141,0.8592000000000001,0.009011104260855062,0.846,0.87,0.8144,0.0481331486607722,0.748,0.86,0.00025237574081714,5.655802123588685e-05,0.0002075257894266,0.0003476745040244,0.15411137424464175,0.008814170476924156,0.1463608374649513,0.1690751141683337,0.7892,0.01825376673456741,0.76,0.81,0.6839999999999999,0.016970562748477115,0.664,0.708,0.0002923979752402,8.671424593336478e-05,0.0001943314964644,0.0004093948745959
